
1491,89010,487,
1492,95075,484,
1493,95585,483,
1494,93954,472,
1495,95225 and 95471,470,
1496,96084,458,
1497,95922 and 93067,454,
1498,93224,453,
1499,96090,445,
1500,95714 and 95385,440,
1501,94021,436,
1502,95257,433,
1503,95564,432,
1504,95979,430,
1505,93652,426,
1506,95558,423,
1507,95697,420,
1508,96050,418,
1509,93664 and 93563,408,
1510,95983,403,
1511,95412,402,
1512,93244,395,
1513,95950,394,
1514,95417,389,
1515,93531,388,
1516,93962,385,
1517,96006,380,
1518,96016,375,
1519,91759,374,
1520,96065,359,
1521,92328,354,
1522,95041,353,
1523,96009,345,
1524,93645,344,
1525,95934,341,
1526,96054,339,
1527,95555,337,
1528,96037,335,
1529,96075,331,
1530,96124,329,
1531,95607,327,
1532,95537,325,
1533,95639,321,
1534,96117,319,
1535,96121,317,
1536,89046 and 92333,316,
1537,93512,313,
1538,96086,309,
1539,94528,307,
1540,95837,305,
1541,95312,304,
1542,95450,298,
1543,96141,297,
1544,95569,295,
1545,96063,292,
1546,95956 and 95511,290,
1547,94971,288,
1548,95554,287,
1549,95920,285,
1550,92134,280,
1551,92239,274,
1552,95571,271,
1553,95443,270,
1554,95318,268,
1555,90743 and 91934,267,
1556,93549,264,
1557,92378,263,
1558,96092,254,
1559,95568,253,
1560,95488,251,
1561,95493,241,
1562,95606,240,
1563,93207 and 93628,239,
1564,96034,236,
1565,94940 and 96133,234,
1566,96135,230,
1567,95728 and 93251,229,
1568,93260,228,
1569,95637,227,
1570,93541,226,
1571,95427,222,
1572,94929,219,
1573,95526,210,
1574,96106 and 95925,209,
1575,94569,205,
1576,92341,203,
1577,96112 and 92385,202,
1578,95335,201,
1579,96076,200,
1580,93641 and 95736,198,
1581,94074,197,
1582,95431,196,
1583,96029,195,
1584,96068,193,
1585,95930,191,
1586,95248,189,
1587,93605 and 93627,188,
1588,93276,186,
1589,93043 and 96125,184,
1590,93603,183,
1591,95595,182,
1592,93226,180,
1593,95698,179,
1594,96040,178,
1595,96074,174,
1596,93524,168,
1597,95224,166,
1598,96046,165,
1599,93669 and 95232,164,
1600,95978,163,
1601,96011,162,
1602,96110,161,
1603,96116,159,
1604,95463 and 96017,152,
1605,94516,148,
1606,92389 and 96010,146,
1607,96014,145,
1608,95601,144,
1609,91046,143,
1610,90822,139,
1611,93528 and 97635,138,
1612,96031,136,
1613,94128,135,
1614,94950,134,
1615,95494,125,
1616,95429,124,
1617,93623,123,
1618,95514,117,
1619,95140 and 96115,115,
1620,95936,114,
1621,95234,113,
1622,93429,111,
1623,92266,108,
1624,93042,107,
1625,95717,106,
1626,96126,103,
1627,95545,101,
1628,94576,98,
1629,93287,96,
1630,95314,95,
1631,92259 96111 and 93621,94,
1632,96132 and 96105,93,
1633,92060 and 92332,92,
1634,95715,91,
1635,95604 and 96049,87,
1636,96085,85,
1637,95720,83,
1638,93592 95013 and 95325,77,
1639,95646,76,
1640,95486,73,
1641,95559,72,
1642,95550 and 95679,71,
1643,95625,67,
1644,95910,65,
1645,93554 and 95974,64,
1646,93262,63,
1647,96119,59,
1648,93220,58,
1649,96108 and 93522,56,
1650,95986,53,
1651,96071 and 95587,49,
1652,93208,47,
1653,96136,42,
1654,93558,40,
1655,96123,38,
1656,95305,37,
1657,95984,33,
1658,95981,32,
1659,94573,31,
1660,95944,29,
1661,95923,28,
1662,94972,23,
1663,93519,22,
1664,93634 and 92304,21,
1665,95724 and 95699,20,
1666,96061 and 92280,19,
1667,94512 and 95226,16,
1668,95721 93530 and 91948,15,
1669,95435,14,
1670,92384,13,
1671,95680 and 95735,10,
1672,95430,7,
1673,95375 and 92267,5,
United States Census Bureau. B01001 SEX BY AGE 2018 American Community Survey 5-Year Estimates. U.S. Census Bureau American Community Survey Office. Web. 19 December 2019. http://www.census.gov/.,
